subject_id,race,sex,age,has_injury,role,role_number,resistance
21190,Native American,Male,41,Yes,A,1,fled in vehicle
21191,White,Male,27,,A,1,tensed
21192,Black,Male,49,No,A,1,tensed
21193,Native American,Male,42,Yes,A,1,fled on foot
21194,White,Male,23,No,A,1,commission of crime
21195,Black,Male,39,,A,1,tensed
21196,Black,Male,48,No,A,1,fled on foot
21197,Black,Male,31,No,A,1,unspecified
21198,Black,Male,25,No,A,1,tensed
21199,Black,Male,34,,A,1,tensed
21200,Black,Female,21,,S,2,commission of crime
21201,White,Male,60,,ARRESTEE,1,tensed                                                                         
21202,Black,Male,21,,A,1,commission of crime
21203,Black,Male,29,Yes,A,1,tensed
21204,White,Male,0,,OT,1,commission of crime
21205,White,Female,28,,A,1,assaulted officer
21206,Black,Female,23,Yes,OT,1,fled on foot
21207,Black,Male,30,,A,1,verbal non-compliance
21208,Black,Male,30,No,A,1,fled on foot
21209,Black,Male,21,No,S,1,tensed
21210,Black,Male,20,,S,1,verbal non-compliance
21211,Black,Male,31,Yes,A,1,tensed
21212,Black,Male,30,No,S,1,assaulted officer
21213,Black,Male,31,,ARRESTEE,1,tensed                                                                         
21214,Black,Male,20,Yes,ARRESTEE,1,fled on foot                                                                   
21215,White,Male,41,No,INVOLVED,1,other                                                                          
21216,White,Male,43,,PIC,1,fled on foot                                                                   
21217,White,Male,42,Yes,PIC,1,tensed                                                                         
21218,Black,Male,32,No,ARRESTEE,1,other                                                                          
21219,Black,Male,21,No,Citee,1,tensed                                                                         
21220,Black,Male,37,,ARRESTEE,2,other                                                                          
21221,Black,Male,41,Yes,ARRESTEE,1,fled on foot                                                                   
21222,Native American,Male,36,No,ARRESTEE,1,other                                                                          
21223,Null,Null,0,,INVOLVED,1,Null
21224,Black,Male,23,,INVOLVED,1,commission of a crime                                                          
21225,Black,Male,16,,Citee,1,other                                                                          
21226,Asian,Male,29,,SUSPECT,1,Null
21227,White,Male,33,,PIC,1,other                                                                          
21228,White,Male,55,,ARRESTEE,1,Null
21229,Black,Female,45,No,PIC,1,other                                                                          
21230,Native American,Female,27,,PIC,1,other                                                                          
21231,Black,Male,26,,ARRESTEE,1,commission of a crime                                                          
21232,Black,Male,22,,ARRESTEE,2,Null
21233,Black,Male,16,,JUV-OTHER,2,verbal non-compliance                                                          
21234,White,Male,39,,PIC,1,other                                                                          
21235,White,Male,0,,SUSPECT,2,commission of a crime                                                          
21236,Black,Male,34,,ARRESTEE,1,assaulted officer                                                              
21237,Black,Male,24,,ARRESTEE,1,other                                                                          
21238,Black,Male,22,,VICTIM,1,tensed                                                                         
21239,White,Male,27,,A,1,commission of crime
21240,Black,Female,21,,S,4,verbal non-compliance
21241,Black,Male,18,,S,1,unspecified
21242,White,Male,43,,A,1,tensed
21243,Black,Male,23,Yes,A,1,assaulted officer
21244,Black,Male,17,No,A,1,assaulted officer
21245,Black,Male,23,No,OT,1,unspecified
21246,Black,Female,0,No,S,1,commission of crime
21247,Black,Male,34,No,A,1,assaulted officer
21248,Black,Male,19,Yes,A,1,fled on foot
21249,Asian,Male,26,,A,1,tensed
21250,White,Male,27,,A,1,commission of crime
21251,Black,Female,20,,A,2,commission of crime
21252,White,Male,35,No,A,1,verbal non-compliance
21253,Black,Female,44,No,OT,1,unspecified
21254,Black,Male,20,,S,1,unspecified
21255,Black,Male,22,Yes,A,1,fled on foot
21256,White,Male,16,Yes,A,1,fled on foot
21257,Black,Female,28,No,A,1,commission of crime
21258,Black,Male,22,,A,1,commission of crime
21259,Black,Male,20,No,S,1,commission of crime
21260,White,Male,31,Yes,A,1,assaulted officer
21261,Black,Male,18,No,OT,2,tensed
21262,Native American,Female,36,Yes,A,1,assaulted officer
21263,Null,Female,19,,ARRESTEE,1,tensed                                                                         
21264,White,Male,60,,ARRESTEE,1,tensed                                                                         
21265,Black,Male,25,,ARRESTEE,1,assaulted officer                                                              
21266,Black,Male,0,,INVOLVED,1,commission of a crime                                                          
21267,Black,Female,27,No,PIC,1,verbal non-compliance                                                          
21268,Null,Male,18,,DRIVER,1,other                                                                          
21269,Black,Male,19,Yes,ARRESTEE,1,tensed                                                                         
21270,Black,Null,0,,INVOLVED,1,commission of a crime                                                          
21271,Black,Male,50,,ARRESTEE,1,commission of a crime                                                          
21272,Native American,Male,49,,OT,2,unspecified
21273,Native American,Male,28,,SP,1,tensed
21274,White,Female,21,,S,1,verbal non-compliance
21275,Black,Male,21,Yes,A,1,commission of crime
21276,White,Female,24,Yes,A,2,unspecified
21277,White,Female,30,No,A,1,unspecified
21278,Black,Male,39,Yes,A,1,tensed
21279,White,Male,14,No,S,1,commission of crime
21280,Null,Null,0,,S,1,verbal non-compliance
21281,Black,Male,31,,OT,2,commission of crime
21282,Black,Male,54,Yes,OT,1,tensed
21283,Black,Male,25,Yes,A,1,fled on foot
21284,Black,Male,15,,A,1,fled on foot
21285,Black,Male,22,Yes,A,1,commission of crime
21286,Black,Male,33,Yes,S,1,commission of crime
21287,White,Male,24,Yes,A,1,commission of crime
21288,Native American,Male,25,No,A,1,fled on foot
21289,Black,Male,21,,S,1,commission of crime
21290,Null,Female,28,No,OT,1,assaulted officer
21291,Black,Male,45,Yes,S,1,verbal non-compliance
21292,Black,Male,22,No,A,5,verbal non-compliance
21293,Black,Male,12,,OT,1,unspecified
21294,Black,Male,34,No,A,1,fled in vehicle
21295,Black,Male,35,No,OT,1,unspecified
21296,White,Male,22,,ARRESTEE,1,commission of a crime                                                          
21297,Black,Male,25,Yes,ARRESTEE,1,tensed                                                                         
21298,Black,Female,33,,ARRESTEE,1,tensed                                                                         
21299,Native American,Male,16,,JUV-SUSPECT,1,fled on foot                                                                   
21300,White,Male,35,,PIC,1,Null
21301,Black,Male,21,,ARRESTEE,3,fled on foot                                                                   
21302,Black,Male,25,,ARRESTEE,1,assaulted officer                                                              
21303,Black,Male,26,No,ARRESTEE,1,verbal non-compliance                                                          
21304,Native American,Female,43,,ARRESTEE,3,Null
21305,White,Male,20,,ARRESTEE,1,commission of a crime                                                          
21306,Black,Female,19,,ARRESTEE,1,other                                                                          
21307,Black,Female,28,,ARRESTEE,1,tensed                                                                         
21308,Native American,Male,36,No,ARRESTEE,1,tensed                                                                         
21309,Null,Null,0,,SUSPECT,13,assaulted officer                                                              
21310,Null,Null,0,,SUSPECT,5,assaulted officer                                                              
21311,Null,Male,0,,OTHER,1,Null
21312,Black,Male,45,,ARRESTEE,1,tensed                                                                         
21313,Black,Male,16,,Citee,1,other                                                                          
21314,Black,Male,31,Yes,A,2,unspecified
21315,Null,Male,31,Yes,OT,1,tensed
21316,Null,Null,0,,S,1,commission of crime
21317,Black,Male,29,No,A,1,tensed
21318,Native American,Male,27,No,A,1,tensed
21319,Black,Male,31,,ARRESTEE,1,other                                                                          
21320,Black,Male,33,Yes,ARRESTEE,1,assaulted officer                                                              
21321,Black,Male,42,No,ARRESTEE,1,Null
21322,Black,Male,35,,ARRESTEE,1,other                                                                          
21323,Black,Male,18,No,ARRESTEE,1,tensed                                                                         
21324,Black,Male,0,,SUSPECT,2,Null
21325,Black,Male,31,Yes,ARRESTEE,1,tensed                                                                         
21326,Black,Male,25,,ARRESTEE,2,other                                                                          
21327,Native American,Male,36,No,ARRESTEE,1,other                                                                          
21328,Null,Male,26,No,ARRESTEE,3,commission of a crime                                                          
21329,Null,Male,0,,SUSPECT,1,other                                                                          
21330,Black,Male,45,,ARRESTEE,1,tensed                                                                         
21331,Black,Male,26,,Citee,1,other                                                                          
21332,White,Male,36,,VICT/ARRESTEE,1,commission of a crime                                                          
21333,White,Male,20,,SUBJECT,1,Null
21334,Black,Female,28,No,SUSPECT,1,other                                                                          
21335,Black,Female,16,,OTHER,2,Null
21336,Black,Male,26,,ARRESTEE,1,commission of a crime                                                          
21337,Black,Male,25,,ARRESTEE,2,tensed                                                                         
21338,Black,Male,33,,ARRESTEE,1,fled on foot                                                                   
